City Or County,State,Week Start,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
Chicago (Parkway Gardens),IL,2019-06-17,0,4,0.0,0.0,0.0
Chicago (Parkway Gardens),IL,2022-07-04,0,5,0.0,0.0,0.0
Chicago (Pullman),IL,2020-11-16,1,3,0.0,0.0,0.0
Chicago (River North),IL,2022-07-04,0,4,0.0,0.0,0.0
Chicago (River North),IL,2022-10-31,1,3,0.0,0.0,0.0
Chicago (Roseland),IL,2016-05-09,4,0,0.0,0.0,0.0
Chicago (Roseland),IL,2017-07-03,2,2,0.0,0.0,0.0
Chicago (S Harper Ave),IL,2024-06-10,0,8,0.0,0.0,0.0
Chicago (S Michigan Ave),IL,2024-06-10,0,8,0.0,0.0,0.0
Chicago (S Winchester Ave),IL,2024-06-17,0,14,0.0,0.0,0.0
Chicago (South Austin),IL,2017-06-12,0,4,0.0,0.0,0.0
Chicago (South Chicago),IL,2016-11-21,1,5,0.0,0.0,0.0
Chicago (South Chicago),IL,2020-06-29,1,3,0.0,0.0,0.0
Chicago (South Lawndale),IL,2021-06-28,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2016-04-04,0,5,0.0,0.0,0.0
Chicago (South Shore),IL,2016-06-13,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2017-03-27,4,0,0.0,0.0,0.0
Chicago (South Shore),IL,2017-07-24,1,4,0.0,0.0,0.0
Chicago (South Shore),IL,2019-02-25,0,6,0.0,0.0,0.0
Chicago (South Shore),IL,2020-08-31,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2021-03-08,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2021-05-03,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2021-05-24,0,4,0.0,0.0,0.0
Chicago (South Shore),IL,2021-06-21,1,5,0.0,0.0,0.0
Chicago (South Side),IL,2017-09-04,0,4,0.0,0.0,0.0
Chicago (South Side),IL,2021-09-06,1,3,0.0,0.0,0.0
Chicago (University Village),IL,2018-06-18,2,4,0.0,0.0,0.0
Chicago (Uptown),IL,2021-08-23,0,4,0.0,0.0,0.0
Chicago (Washington Heights),IL,2016-06-27,1,4,0.0,0.0,0.0
Chicago (Washington Heights),IL,2021-06-28,0,4,0.0,0.0,0.0
Chicago (Washington Park),IL,2017-03-06,2,2,0.0,0.0,0.0
Chicago (Washington Park),IL,2018-10-22,0,5,0.0,0.0,0.0
Chicago (Washington Park),IL,2019-09-02,0,4,0.0,0.0,0.0
Chicago (Washington Park),IL,2021-07-05,2,4,0.0,0.0,0.0
Chicago (Washington Park),IL,2022-08-15,0,5,0.0,0.0,0.0
Chicago (Washington Park),IL,2023-08-07,1,3,0.0,0.0,0.0
Chicago (West Englewood),IL,2016-08-29,0,4,0.0,0.0,0.0
Chicago (West Englewood),IL,2016-10-17,1,4,0.0,0.0,0.0
Chicago (West Englewood),IL,2017-01-16,0,4,0.0,0.0,0.0
Chicago (West Englewood),IL,2018-06-18,0,4,0.0,0.0,0.0
Chicago (West Englewood),IL,2018-08-13,0,7,0.0,0.0,0.0
Chicago (West Englewood),IL,2019-08-26,2,3,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2016-08-01,0,4,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2016-10-10,1,6,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2016-11-07,1,3,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2019-09-16,3,1,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2020-10-05,1,3,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2020-11-30,0,4,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2021-06-14,0,5,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2021-07-12,0,5,0.0,0.0,0.0
Chicago (West Garfield Park),IL,2022-06-27,0,4,0.0,0.0,0.0
Chicago (West Garfield),IL,2019-01-14,0,4,0.0,0.0,0.0
Chicago (West Garfield),IL,2019-01-28,2,5,0.0,0.0,0.0
Chicago (West Pullman),IL,2017-07-10,0,4,0.0,0.0,0.0
Chicago (West Pullman),IL,2017-08-14,1,6,0.0,0.0,0.0
Chicago (West Pullman),IL,2018-06-25,1,3,0.0,0.0,0.0
Chicago (West Pullman),IL,2020-07-20,2,4,0.0,0.0,0.0
Chicago (West Pullman),IL,2020-09-14,0,4,0.0,0.0,0.0
Chicago (West Pullman),IL,2021-09-06,1,5,0.0,0.0,0.0
Chicago (West Ridge),IL,2021-06-21,1,3,0.0,0.0,0.0
Chicago (West Side),IL,2022-07-11,0,4,0.0,0.0,0.0
Chicago (West Town),IL,2016-08-29,0,4,0.0,0.0,0.0
Chicago (West Town),IL,2019-09-09,0,4,0.0,0.0,0.0
Chicago (West Town),IL,2021-09-27,0,5,0.0,0.0,0.0
Chicago (West Woodlawn),IL,2018-06-04,1,5,0.0,0.0,0.0
Chicago (Woodlawn),IL,2019-07-01,0,5,0.0,0.0,0.0
Chicago Heights,IL,2018-04-30,0,4,0.0,0.0,0.0
Chicago(Englewood),IL,2016-02-01,0,4,0.0,0.0,0.0
Chicago(Englewood),IL,2016-03-28,0,4,0.0,0.0,0.0
Chicago(Englewood),IL,2016-04-18,2,3,0.0,0.0,0.0
Chicago(Englewood),IL,2016-07-04,0,4,0.0,0.0,0.0
Chicago(Englewood),IL,2016-08-29,0,4,0.0,0.0,0.0
Chicago(Englewood),IL,2016-10-17,1,4,0.0,0.0,0.0
Chicago(Englewood),IL,2017-01-16,0,4,0.0,0.0,0.0
Chicago(Roseland),IL,2016-12-12,5,0,0.0,0.0,1.0
Chicago(Roseland),IL,2017-07-03,2,2,0.0,0.0,0.0
ChicagoHeights,IL,2018-04-30,0,4,0.0,0.0,0.0
ChicagoHeights(FordHeights),IL,2023-07-24,1,4,0.0,0.0,0.0
Chickasha,OK,2017-09-11,0,8,0.0,0.0,0.0
Chico,CA,2022-08-29,0,10,0.0,0.0,1.0
Chico,CA,2023-05-01,2,10,0.0,0.0,3.0
Chiloquin,OR,2021-11-08,4,4,0.0,0.0,1.0
ChippewaFalls,WI,2019-07-22,4,2,1.0,0.0,0.0
Christiansted,VI,2019-08-19,1,3,0.0,0.0,0.0
Christiansted,VI,2019-09-02,0,4,0.0,0.0,0.0
Chula Vista,CA,2023-10-23,0,4,0.0,0.0,0.0
ChulaVista,CA,2023-10-23,0,4,0.0,0.0,1.0
Cicero,IL,2024-01-01,6,2,0.0,0.0,0.0
Cicero,IL,2024-12-02,3,9,0.0,0.0,0.0
Cincinatti,OH,2017-02-27,0,6,0.0,0.0,0.0
Cincinatti,OH,2017-03-20,2,15,0.0,0.0,0.0
Cincinatti,OH,2017-07-17,0,5,0.0,0.0,0.0
Cincinnati,OH,2015-05-04,0,8,0.0,0.0,0.0
Cincinnati,OH,2015-06-08,1,3,0.0,0.0,0.0
Cincinnati,OH,2015-07-13,0,8,0.0,0.0,0.0
Cincinnati,OH,2015-08-17,3,10,1.0,0.0,0.0
Cincinnati,OH,2015-09-28,0,10,0.0,0.0,1.0
Cincinnati,OH,2015-12-07,2,6,0.0,0.0,1.0
Cincinnati,OH,2016-07-18,2,2,0.0,0.0,0.0
Cincinnati,OH,2016-09-26,2,2,0.0,0.0,0.0
Cincinnati,OH,2017-02-27,0,6,0.0,0.0,0.0
Cincinnati,OH,2017-03-20,1,15,1.0,0.0,1.0
Cincinnati,OH,2017-07-03,1,8,0.0,0.0,4.0
Cincinnati,OH,2017-07-17,0,5,0.0,0.0,1.0
Cincinnati,OH,2018-05-21,0,8,0.0,0.0,1.0
Cincinnati,OH,2018-09-03,7,4,1.0,0.0,0.0
Cincinnati,OH,2020-04-06,4,0,0.0,0.0,0.0
Cincinnati,OH,2020-08-10,7,27,0.0,0.0,1.0
Cincinnati,OH,2020-11-09,0,8,0.0,0.0,0.0
Cincinnati,OH,2021-02-22,6,5,0.0,1.0,0.0
Cincinnati,OH,2021-05-10,2,6,0.0,0.0,0.0
Cincinnati,OH,2021-06-07,0,4,0.0,0.0,0.0
Cincinnati,OH,2021-06-14,4,12,0.0,0.0,2.0
Cincinnati,OH,2021-07-05,2,3,0.0,0.0,0.0
Cincinnati,OH,2021-08-30,0,8,0.0,0.0,0.0
Cincinnati,OH,2022-04-18,0,8,0.0,0.0,0.0
Cincinnati,OH,2022-08-01,0,17,0.0,1.0,2.0
Cincinnati,OH,2023-05-29,0,8,0.0,0.0,0.0
Cincinnati,OH,2023-06-12,0,8,0.0,0.0,0.0
Cincinnati,OH,2023-06-19,0,8,0.0,0.0,0.0
Cincinnati,OH,2023-08-07,0,8,0.0,0.0,0.0
Cincinnati,OH,2023-10-30,2,10,0.0,0.0,0.0
Cincinnati,OH,2024-06-10,0,15,0.0,0.0,0.0
Cincinnati,OH,2024-07-01,6,2,0.0,0.0,0.0
Cincinnati (South Cumminsville),OH,2016-07-18,2,2,0.0,0.0,0.0
Cinco Ranch,TX,2019-07-01,2,3,0.0,0.0,0.0
Citronelle,AL,2016-08-15,11,0,0.0,0.0,1.0
Citrus Heights,CA,2021-05-03,0,4,0.0,0.0,0.0
CitrusHeights,CA,2021-05-03,0,4,0.0,0.0,1.0
Claflin,KS,2019-09-23,0,8,0.0,0.0,0.0
Clairton,PA,2014-11-17,0,6,0.0,0.0,0.0
Clairton,PA,2019-07-15,0,8,0.0,0.0,0.0
Clare Co. (Farwell),MI,2021-10-18,4,0,0.0,0.0,0.0
Claremont,NC,2022-06-13,1,3,0.0,0.0,0.0
Clarence/Newstead,NY,2022-10-03,4,0,0.0,0.0,0.0
Clarkesville,GA,2015-02-16,2,2,1.0,0.0,0.0
Clarksburg,WV,2013-07-22,4,0,0.0,0.0,0.0
Clarksdale,MS,2018-11-12,1,3,0.0,0.0,0.0
Clarksdale,MS,2023-05-15,0,27,0.0,0.0,0.0
Clarksdale,MS,2023-07-10,0,8,0.0,0.0,0.0
Clarksdale,MS,2024-07-01,3,9,0.0,0.0,0.0
Clarksdale,MS,2024-10-21,1,3,0.0,0.0,0.0
Clarksdale,TN,2024-10-21,2,6,0.0,0.0,0.0
Clarksdale (Coahoma),MS,2021-08-09,2,2,0.0,0.0,0.0
Clarkston,GA,2022-05-02,6,6,0.0,0.0,2.0
Clarksville,TN,2014-08-11,0,4,0.0,0.0,0.0
Clarksville,TN,2015-01-19,2,6,0.0,0.0,1.0
Clarksville,TN,2015-03-23,2,8,0.0,0.0,0.0
Clarksville,TN,2016-07-11,0,12,0.0,0.0,0.0
Clarksville,TN,2020-09-28,0,10,0.0,0.0,0.0
Clarksville,TN,2023-08-14,2,10,2.0,0.0,0.0
Clarkton,NC,2020-02-17,6,2,0.0,0.0,1.0
Clatskanie,OR,2025-01-27,1,3,1.0,0.0,0.0
Claxton,GA,2024-02-12,6,6,0.0,0.0,1.0
Claymont,DE,2021-07-12,2,2,0.0,0.0,0.0
ClearBrook,VA,2021-12-20,0,4,1.0,0.0,0.0
Clearlake,CA,2018-08-06,7,2,1.0,0.0,0.0
Clearlake Oaks,CA,2016-11-28,1,3,0.0,0.0,0.0
Clearlake Oaks,CA,2017-10-23,2,3,0.0,0.0,0.0
ClearlakeOaks,CA,2016-11-28,1,3,0.0,0.0,1.0
ClearlakeOaks,CA,2017-10-23,2,3,0.0,0.0,1.0
Clearwater,FL,2021-03-08,2,6,0.0,0.0,1.0
Cleveland,MS,2022-10-17,2,6,0.0,0.0,0.0
Cleveland,MS,2023-10-09,4,4,0.0,0.0,1.0
Cleveland,OH,2014-09-15,0,4,0.0,0.0,0.0
Cleveland,OH,2014-11-17,8,2,0.0,0.0,1.0
Cleveland,OH,2015-05-04,2,8,0.0,0.0,1.0
Cleveland,OH,2015-05-25,3,1,0.0,0.0,0.0
Cleveland,OH,2015-07-06,1,3,0.0,0.0,1.0
Cleveland,OH,2015-07-13,0,14,0.0,0.0,0.0
Cleveland,OH,2016-07-04,0,8,0.0,0.0,0.0
Cleveland,OH,2016-07-11,0,10,0.0,0.0,0.0
Cleveland,OH,2016-08-08,2,2,0.0,0.0,0.0
Cleveland,OH,2017-02-06,2,8,0.0,0.0,1.0
Cleveland,OH,2017-02-20,0,18,0.0,0.0,2.0
Cleveland,OH,2017-03-20,6,6,0.0,0.0,3.0
Cleveland,OH,2017-03-27,2,2,0.0,0.0,0.0
Cleveland,OH,2017-08-14,2,8,0.0,0.0,3.0
Cleveland,OH,2017-11-20,2,10,0.0,0.0,5.0
Cleveland,OH,2018-07-23,1,13,0.0,0.0,2.0
Cleveland,OH,2018-08-20,2,6,0.0,0.0,0.0
Cleveland,OH,2018-08-27,2,14,0.0,0.0,0.0
Cleveland,OH,2018-12-31,6,4,0.0,0.0,0.0
Cleveland,OH,2019-02-04,1,3,0.0,0.0,0.0
Cleveland,OH,2019-04-22,2,2,0.0,0.0,0.0
Cleveland,OH,2019-05-13,0,8,0.0,0.0,0.0
Cleveland,OH,2019-06-03,2,6,0.0,0.0,0.0
Cleveland,OH,2019-09-16,8,0,0.0,0.0,1.0
Cleveland,OH,2019-11-11,0,8,0.0,0.0,0.0
Cleveland,OH,2019-12-30,0,8,0.0,0.0,1.0
Cleveland,OH,2020-03-02,2,35,0.0,0.0,0.0
Cleveland,OH,2020-05-18,2,6,0.0,0.0,0.0
Cleveland,OH,2020-05-25,2,7,0.0,0.0,0.0
Cleveland,OH,2020-08-17,0,10,0.0,0.0,0.0
Cleveland,OH,2021-03-22,2,16,0.0,0.0,0.0
Cleveland,OH,2021-05-31,0,16,0.0,0.0,0.0
Cleveland,OH,2021-06-07,6,20,0.0,0.0,2.0
Cleveland,OH,2021-06-28,0,8,0.0,0.0,0.0
Cleveland,OH,2021-07-26,0,10,0.0,0.0,0.0
Cleveland,OH,2021-08-16,0,4,0.0,0.0,0.0
Cleveland,OH,2021-09-13,0,12,0.0,0.0,0.0
Cleveland,OH,2021-10-04,0,12,0.0,0.0,0.0
Cleveland,OH,2022-03-21,0,8,0.0,0.0,0.0
Cleveland,OH,2022-05-23,0,10,0.0,0.0,0.0
Cleveland,OH,2022-07-25,2,6,0.0,0.0,0.0
Cleveland,OH,2022-08-08,2,8,0.0,0.0,0.0
Cleveland,OH,2022-09-05,2,20,0.0,0.0,1.0
Cleveland,OH,2022-10-17,0,10,0.0,0.0,0.0
Cleveland,OH,2023-01-09,8,2,0.0,0.0,1.0
Cleveland,OH,2023-05-22,0,8,0.0,0.0,0.0
Cleveland,OH,2023-05-29,2,6,0.0,0.0,0.0
Cleveland,OH,2023-06-12,0,8,0.0,0.0,0.0
Cleveland,OH,2023-07-03,4,22,0.0,0.0,2.0
Cleveland,OH,2023-08-21,0,4,0.0,0.0,0.0
Cleveland,OH,2023-11-27,0,8,0.0,0.0,0.0
Cleveland,OH,2024-05-20,6,6,0.0,0.0,3.0
Cleveland,OH,2024-08-05,0,12,0.0,0.0,0.0
Cleveland,OH,2024-08-26,0,12,0.0,0.0,1.0
Cleveland,TX,2019-05-27,5,4,1.0,0.0,0.0
Cleveland,TX,2023-04-24,10,0,0.0,0.0,1.0
Cleveland(EastCleveland),OH,2024-10-07,1,4,0.0,0.0,0.0
Cleveland(GarfieldHeights),OH,2018-01-29,1,5,0.0,0.0,0.0
Cleveland(GarfieldHeights),OH,2021-05-31,1,5,0.0,0.0,0.0
Cleveland(RichmondHeights),OH,2023-10-30,1,3,0.0,0.0,1.0
Clewiston,FL,2016-11-21,2,8,0.0,0.0,3.0
Clewiston,FL,2021-04-26,2,7,0.0,0.0,0.0
Clifton,NJ,2023-06-12,0,8,0.0,0.0,0.0
Clinton,MO,2018-03-05,2,2,0.0,0.0,0.0
Clinton,MS,2019-02-11,8,1,1.0,0.0,0.0
Clinton,NC,2016-08-29,0,4,0.0,0.0,0.0
Clinton,NC,2022-04-25,1,3,0.0,0.0,0.0
Clinton,NC,2022-06-27,0,12,0.0,0.0,2.0
Clinton,NC,2023-10-23,10,0,0.0,0.0,0.0
Clinton,NC,2024-04-15,3,9,0.0,0.0,0.0
Clinton,WI,2022-08-22,0,8,0.0,0.0,0.0
Clovis,NM,2017-08-28,4,8,0.0,0.0,1.0
Coachella,CA,2014-05-12,2,6,0.0,0.0,1.0
Coachella,CA,2015-03-09,0,4,0.0,0.0,0.0
Coahoma,MS,2021-08-09,2,2,0.0,0.0,3.0
Cobb County,GA,2014-04-28,1,6,0.0,0.0,0.0
Cobb County,GA,2014-05-12,2,2,0.0,0.0,0.0
Cocoa,FL,2016-04-04,1,3,0.0,0.0,0.0
Cocoa,FL,2023-02-27,8,0,0.0,0.0,1.0
Coconut Creek,FL,2021-08-30,3,1,0.0,0.0,0.0
Coker,AL,2024-01-15,1,3,0.0,0.0,3.0
Coldwater,MS,2023-02-13,6,0,0.0,0.0,1.0
Coldwater,MS,2024-04-08,3,9,0.0,0.0,0.0
Colerain Twp,OH,2017-07-03,1,8,0.0,0.0,0.0
College Park,GA,2016-06-13,3,1,0.0,0.0,0.0
College Park,GA,2018-07-02,1,3,0.0,0.0,0.0
College Park,GA,2022-08-08,1,3,0.0,0.0,0.0
College Park,MD,2020-10-26,0,7,0.0,0.0,0.0
College Station,TX,2023-10-16,0,4,0.0,0.0,0.0
CollegePark,MD,2020-10-26,0,7,0.0,0.0,0.0
CollegeStation,TX,2023-10-16,0,4,0.0,0.0,1.0
Collierville,TN,2021-09-20,3,28,1.0,0.0,0.0
Colorado Springs,CO,2013-09-09,0,5,0.0,0.0,0.0
Colorado Springs,CO,2015-10-26,4,0,0.0,0.0,0.0
Colorado Springs,CO,2015-11-23,3,9,0.0,0.0,0.0
Colorado Springs,CO,2017-01-09,4,0,0.0,0.0,0.0
Colorado Springs,CO,2017-07-31,2,2,0.0,0.0,0.0
Colorado Springs,CO,2018-02-05,2,4,0.0,0.0,0.0
Colorado Springs,CO,2018-12-10,1,3,0.0,0.0,0.0
Colorado Springs,CO,2021-02-01,4,0,0.0,0.0,0.0
Colorado Springs,CO,2021-05-03,7,0,0.0,0.0,0.0
Colorado Springs,CO,2021-10-11,0,5,0.0,0.0,0.0
Colorado Springs,CO,2022-01-03,2,3,0.0,0.0,0.0
Colorado Springs,CO,2022-03-21,2,2,0.0,0.0,0.0
Colorado Springs,CO,2022-03-28,0,4,0.0,0.0,0.0
Colorado Springs,CO,2022-05-23,0,4,0.0,0.0,0.0
Colorado Springs,CO,2022-11-14,5,17,0.0,0.0,0.0
Colorado Springs,CO,2023-02-20,0,5,0.0,0.0,0.0
Colorado Springs,CO,2024-08-12,2,6,0.0,0.0,0.0
ColoradoSprings,CO,2015-11-23,3,9,0.0,0.0,1.0
ColoradoSprings,CO,2018-02-05,1,4,1.0,0.0,0.0
ColoradoSprings,CO,2018-12-10,1,3,0.0,0.0,2.0
ColoradoSprings,CO,2021-05-03,6,0,1.0,0.0,0.0
ColoradoSprings,CO,2021-10-11,0,5,0.0,0.0,0.0
ColoradoSprings,CO,2022-01-03,2,3,0.0,0.0,2.0
ColoradoSprings,CO,2022-03-21,2,2,0.0,0.0,0.0
ColoradoSprings,CO,2022-03-28,0,4,0.0,0.0,1.0
ColoradoSprings,CO,2022-05-23,1,3,0.0,0.0,0.0
ColoradoSprings,CO,2022-11-14,5,19,0.0,0.0,1.0
ColoradoSprings,CO,2023-02-20,0,5,0.0,0.0,0.0
ColoradoSprings,CO,2023-12-18,1,3,0.0,0.0,1.0
ColoradoSprings,CO,2024-08-12,1,3,0.0,0.0,0.0
Columbia,MO,2015-02-23,3,1,0.0,0.0,0.0
Columbia,MO,2015-08-31,0,8,0.0,0.0,1.0
Columbia,MO,2020-06-29,4,6,0.0,0.0,1.0
Columbia,MO,2021-11-08,1,10,1.0,0.0,1.0
Columbia,MO,2021-12-27,0,8,0.0,0.0,1.0
Columbia,MO,2023-05-01,2,7,0.0,1.0,3.0
Columbia,MO,2023-05-29,4,8,0.0,0.0,0.0
Columbia,SC,2015-08-03,0,8,0.0,0.0,0.0
Columbia,SC,2017-02-06,0,8,0.0,0.0,0.0
Columbia,SC,2017-09-11,0,15,0.0,1.0,4.0
Columbia,SC,2018-12-31,0,10,0.0,0.0,0.0
Columbia,SC,2019-08-19,4,4,0.0,0.0,1.0
Columbia,SC,2021-07-26,0,9,0.0,0.0,0.0
Columbia,SC,2021-08-02,0,9,0.0,0.0,0.0
Columbia,SC,2022-03-07,2,8,0.0,0.0,3.0
Columbia,SC,2022-04-11,0,18,0.0,0.0,3.0
Columbia,SC,2023-04-24,0,18,0.0,0.0,7.0
Columbia,SC,2023-07-17,2,6,0.0,0.0,0.0
Columbia,SC,2023-09-18,3,1,0.0,0.0,3.0
Columbia,TN,2014-07-28,0,9,0.0,0.0,0.0
Columbia,TN,2018-10-15,9,0,1.0,0.0,0.0
Columbia,TN,2023-05-22,2,8,0.0,0.0,2.0
Columbus,GA,2015-03-09,0,10,0.0,0.0,0.0
Columbus,GA,2016-12-26,2,8,0.0,0.0,0.0
Columbus,GA,2017-02-27,0,8,0.0,0.0,0.0
Columbus,GA,2017-11-13,0,14,0.0,0.0,0.0
Columbus,GA,2018-04-30,0,10,0.0,0.0,1.0
Columbus,GA,2019-12-09,2,8,0.0,0.0,0.0
Columbus,GA,2021-02-08,2,8,0.0,0.0,0.0
Columbus,GA,2021-05-10,0,8,0.0,0.0,0.0
Columbus,GA,2021-06-14,4,4,0.0,0.0,3.0
Columbus,GA,2023-02-13,5,21,0.0,0.0,3.0
Columbus,IN,2023-05-22,0,8,0.0,0.0,2.0
Columbus,MS,2015-03-16,0,4,0.0,0.0,0.0
Columbus,MS,2021-02-22,0,8,0.0,0.0,0.0
Columbus,MS,2022-12-19,2,7,0.0,1.0,1.0
Columbus,MS,2023-05-22,2,8,0.0,0.0,1.0
Columbus,MS,2023-07-31,0,8,0.0,0.0,2.0
Columbus,OH,2013-11-18,2,2,0.0,0.0,0.0
Columbus,OH,2014-08-04,0,4,0.0,0.0,0.0
Columbus,OH,2015-06-08,8,2,0.0,0.0,2.0
Columbus,OH,2015-07-13,1,5,0.0,0.0,0.0
Columbus,OH,2015-11-23,7,2,1.0,0.0,0.0
Columbus,OH,2016-02-29,2,6,0.0,0.0,1.0
Columbus,OH,2016-10-24,1,3,0.0,0.0,0.0
Columbus,OH,2017-04-10,0,18,0.0,0.0,0.0
Columbus,OH,2017-06-12,2,8,0.0,0.0,0.0
Columbus,OH,2017-07-17,2,3,0.0,0.0,0.0
Columbus,OH,2017-12-11,2,6,0.0,0.0,0.0
Columbus,OH,2018-01-01,2,2,0.0,0.0,0.0
Columbus,OH,2018-08-06,0,4,0.0,0.0,0.0
Columbus,OH,2019-05-20,0,8,0.0,0.0,0.0
Columbus,OH,2019-06-17,0,10,0.0,0.0,0.0
Columbus,OH,2019-07-29,0,10,0.0,0.0,0.0
Columbus,OH,2019-10-14,0,8,0.0,0.0,0.0
Columbus,OH,2020-04-27,0,8,0.0,0.0,0.0
Columbus,OH,2020-06-22,2,8,0.0,0.0,0.0
Columbus,OH,2020-07-13,0,8,0.0,0.0,0.0
Columbus,OH,2021-04-12,1,5,0.0,0.0,0.0
Columbus,OH,2021-04-26,0,8,0.0,0.0,0.0
Columbus,OH,2021-05-17,2,10,0.0,0.0,0.0
Columbus,OH,2021-06-21,0,8,0.0,0.0,0.0
Columbus,OH,2021-07-19,0,8,0.0,0.0,0.0
Columbus,OH,2021-07-26,2,10,0.0,0.0,0.0
Columbus,OH,2021-08-02,1,4,0.0,0.0,0.0
Columbus,OH,2022-03-07,4,4,0.0,0.0,1.0
Columbus,OH,2022-07-11,4,4,0.0,0.0,0.0
Columbus,OH,2022-08-01,4,5,0.0,1.0,0.0
Columbus,OH,2022-09-19,2,6,0.0,0.0,0.0
Columbus,OH,2022-09-26,0,10,0.0,0.0,1.0
Columbus,OH,2022-12-26,2,18,0.0,0.0,2.0
Columbus,OH,2023-01-23,2,6,0.0,0.0,1.0
Columbus,OH,2023-03-13,4,8,0.0,0.0,0.0
Columbus,OH,2023-05-01,1,12,1.0,1.0,1.0
Columbus,OH,2023-10-16,0,8,0.0,0.0,1.0
Columbus,OH,2023-11-27,0,8,0.0,0.0,0.0
Columbus,OH,2024-05-13,9,9,0.0,0.0,0.0
Columbus,OH,2024-05-27,3,9,0.0,0.0,0.0
Columbus,OH,2024-06-10,6,6,0.0,0.0,1.0
Columbus,OH,2024-06-17,0,30,0.0,0.0,0.0
Columbus,OH,2024-11-11,0,12,0.0,0.0,0.0
Columbus (Canal Winchester),OH,2023-05-29,0,7,0.0,0.0,0.0
Columbus (N. High St.),OH,2023-05-01,0,10,0.0,0.0,0.0
Columbus (St. Clair Ave.),OH,2023-05-01,2,3,0.0,0.0,0.0
Columbus (Truro Twp),OH,2021-04-12,1,5,0.0,0.0,0.0
Commerce City,CO,2020-07-20,1,3,0.0,0.0,0.0
Commerce City,CO,2020-08-31,0,4,0.0,0.0,0.0
CommerceCity,CO,2020-07-20,1,3,0.0,0.0,0.0
CommerceCity,CO,2020-08-31,0,4,0.0,0.0,0.0
Como,MS,2017-01-16,1,4,0.0,0.0,0.0
Como,MS,2020-07-06,4,7,0.0,0.0,2.0
Compton,CA,2014-11-03,0,4,0.0,0.0,0.0
Compton,CA,2015-03-09,0,4,0.0,0.0,0.0
Compton,CA,2015-03-16,0,4,0.0,0.0,0.0
Compton,CA,2016-02-29,2,16,0.0,0.0,0.0
Compton,CA,2017-04-24,0,8,0.0,0.0,0.0
Compton,CA,2018-09-24,2,6,0.0,0.0,0.0
Compton,CA,2021-03-01,2,8,0.0,0.0,0.0
Compton,CA,2021-05-03,4,4,0.0,0.0,0.0
Compton,CA,2024-01-08,0,15,0.0,0.0,0.0
Compton,CA,2024-01-22,0,12,0.0,0.0,0.0
Compton,CA,2024-06-03,3,13,0.0,0.0,0.0
Concord,CA,2022-02-28,0,4,0.0,0.0,0.0
Conway,AR,2022-10-03,2,2,0.0,0.0,0.0
Conway,SC,2015-11-23,0,8,0.0,0.0,0.0
Conway,SC,2020-11-23,0,10,0.0,0.0,3.0
Conyers,GA,2015-05-25,3,5,1.0,0.0,0.0
Conyers,GA,2019-11-04,3,6,1.0,0.0,0.0
Copiague,NY,2020-12-07,3,5,0.0,0.0,1.0
Coral Gables,FL,2019-12-02,4,1,0.0,0.0,0.0
Coralville,IA,2019-12-23,2,6,0.0,0.0,2.0
Coraopolis,PA,2024-01-15,3,9,0.0,0.0,0.0
Cordele,GA,2022-10-17,0,8,0.0,0.0,1.0
Corning,CA,2017-11-13,11,24,1.0,0.0,0.0
Corona,NY,2020-09-14,0,4,0.0,0.0,0.0
Corona(Queens),NY,2018-12-03,0,5,0.0,0.0,1.0
Corona(Queens),NY,2020-08-17,0,4,0.0,0.0,0.0
Corona(Queens),NY,2020-09-14,0,4,0.0,0.0,0.0
Corona(Queens),NY,2021-07-12,0,4,0.0,0.0,0.0
Corona(Queens),NY,2021-07-26,0,10,0.0,0.0,0.0
Corona(Queens),NY,2022-06-27,1,3,0.0,0.0,0.0
Corona(Queens),NY,2022-07-04,0,4,0.0,0.0,0.0
Corona(Queens),NY,2022-09-12,1,3,0.0,0.0,1.0
Corona(Queens),NY,2022-09-26,0,4,0.0,0.0,0.0
Corona(Queens),NY,2023-12-18,1,3,0.0,0.0,1.0
Corona(Queens),NY,2024-04-29,1,3,0.0,0.0,4.0
Corona(Queens),NY,2024-12-30,0,10,0.0,0.0,0.0
Corpus Christi,TX,2014-09-08,3,1,0.0,0.0,0.0
Corpus Christi,TX,2016-06-20,0,4,0.0,0.0,0.0
Corpus Christi,TX,2019-04-15,0,4,0.0,0.0,0.0
Corpus Christi,TX,2020-06-15,1,3,0.0,0.0,0.0
Corpus Christi,TX,2021-03-29,1,3,0.0,0.0,0.0
Corpus Christi,TX,2021-11-08,1,4,0.0,0.0,0.0
Corpus Christi,TX,2023-02-06,1,4,0.0,0.0,0.0
